date,precipIntensity,precipProbability,precipAccumulation,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,windGust,cloudCover,uvIndex,visibility,ozone,production
2017-10-24 07:00:00-06:00,0.0,0.0,,,60.44,60.44,29.34,0.31,1028.2,10.75,33.0,14.03,0.0,0.0,9.997,,
2017-10-24 08:00:00-06:00,0.0,0.0,,,58.95,58.95,29.45,0.32,1028.6,4.86,38.0,16.43,0.0,0.0,9.997,,20.0
2017-10-24 09:00:00-06:00,0.0,0.0,,,59.6,59.6,28.48,0.3,1029.2,3.05,79.0,22.02,0.0,0.0,9.997,,598.0
2017-10-24 10:00:00-06:00,0.0,0.0,,,62.42,62.42,28.5,0.28,1029.4,3.8,61.0,25.17,0.0,1.0,9.997,,2268.0
2017-10-24 11:00:00-06:00,0.0,0.0,,,67.45,67.45,28.66,0.23,1029.1,2.69,76.0,23.96,0.0,3.0,9.997,,3847.0
2017-10-24 12:00:00-06:00,0.0,0.0,,,70.19,70.19,28.89,0.21,1028.4,5.03,91.0,24.06,0.0,4.0,9.997,,4851.0
2017-10-24 13:00:00-06:00,0.0,0.0,,,74.43,74.43,25.69,0.16,1027.0,8.15,57.0,18.96,0.0,5.0,9.997,,5263.0
2017-10-24 14:00:00-06:00,0.0,0.0,,,75.35,75.35,26.04,0.16,1025.7,12.11,3.0,26.26,0.0,4.0,9.997,,5125.0
2017-10-24 15:00:00-06:00,0.0,0.0,,,78.0,78.0,24.95,0.14,1023.9,11.84,343.0,22.56,0.0,3.0,9.997,,4624.0
2017-10-24 16:00:00-06:00,0.0,0.0,,,79.31,79.31,25.57,0.14,1023.2,12.81,346.0,20.92,0.0,2.0,9.997,,3712.0
2017-10-24 17:00:00-06:00,0.0,0.0,,,79.27,79.27,24.32,0.13,1022.6,12.35,349.0,19.78,0.0,1.0,9.997,,2784.0
2017-10-24 18:00:00-06:00,0.0,0.0,,,77.71,77.71,23.96,0.14,1022.2,12.23,348.0,16.08,0.09,0.0,9.997,,891.0
2017-10-24 19:00:00-06:00,0.0,0.0,,,73.36,73.36,24.69,0.16,1022.1,13.58,16.0,18.47,0.16,0.0,9.997,,
2017-10-24 20:00:00-06:00,0.0,0.0,,,70.76,70.76,23.59,0.17,1022.8,14.3,15.0,20.64,0.0,0.0,9.997,,
2017-10-24 21:00:00-06:00,0.0,0.0,,,69.22,69.22,22.95,0.17,1023.4,10.62,40.0,18.31,0.0,0.0,9.997,,
2017-10-24 22:00:00-06:00,0.0,0.0,,,65.92,65.92,23.51,0.2,1024.1,4.27,42.0,16.83,0.0,0.0,9.997,,
2017-10-24 23:00:00-06:00,0.0,0.0,,,63.62,63.62,23.3,0.21,1024.9,3.83,56.0,15.97,0.0,0.0,9.997,,
2017-10-25 00:00:00-06:00,0.0,0.0,,,59.9,59.9,23.46,0.24,1024.7,7.29,348.0,14.06,0.0,0.0,9.997,,
2017-10-25 01:00:00-06:00,0.0,0.0,,,60.51,60.51,23.28,0.24,,2.72,35.0,14.81,0.0,0.0,9.997,,
2017-10-25 02:00:00-06:00,0.0,0.0,,,59.8,59.8,23.85,0.25,,4.91,39.0,11.02,0.0,0.0,9.997,,
2017-10-25 03:00:00-06:00,0.0,0.0,,,56.37,56.37,21.48,0.26,,2.89,59.0,7.62,0.0,0.0,9.997,,
2017-10-25 04:00:00-06:00,0.0,0.0,,,55.62,55.62,20.49,0.25,,4.05,35.0,12.79,0.0,0.0,9.997,,
2017-10-25 05:00:00-06:00,0.0,0.0,,,56.7,56.7,23.77,0.28,1023.1,6.27,36.0,14.67,0.0,0.0,9.997,,
2017-10-25 06:00:00-06:00,0.0,0.0,,,52.33,52.33,21.29,0.29,,3.18,47.0,14.05,0.0,0.0,9.997,,
2017-10-25 07:00:00-06:00,0.0,0.0,,,51.09,51.09,20.22,0.29,1022.8,3.03,76.0,12.14,0.0,0.0,9.997,,
2017-10-25 08:00:00-06:00,0.0,0.0,,,48.89,48.89,19.75,0.31,1023.0,2.82,92.0,10.81,0.0,0.0,9.997,,
2017-10-25 09:00:00-06:00,0.0,0.0,,,53.31,53.31,20.36,0.27,1023.3,2.61,355.0,13.8,0.0,0.0,9.997,,
2017-10-25 10:00:00-06:00,0.0,0.0,,,58.95,58.95,23.9,0.26,1023.1,4.6,25.0,12.01,0.0,1.0,9.997,,905.0
2017-10-25 11:00:00-06:00,0.0,0.0,,,64.77,64.77,23.14,0.2,1022.4,5.51,40.0,12.01,0.0,3.0,9.997,,1788.0
2017-10-25 12:00:00-06:00,0.0,0.0,,,69.76,69.76,23.11,0.17,1021.3,3.32,122.0,9.14,0.0,4.0,9.997,,2187.0
2017-10-25 13:00:00-06:00,0.0,0.0,,,71.44,71.44,23.07,0.16,1019.5,3.13,223.0,5.96,0.0,4.0,9.997,,2684.0
2017-10-25 14:00:00-06:00,0.0,0.0,,,75.79,75.79,16.74,0.11,,6.37,229.0,9.08,0.0,4.0,9.997,,3737.0
2017-10-25 15:00:00-06:00,0.0,0.0,,,77.78,77.78,19.77,0.11,1016.1,4.89,228.0,8.22,0.0,3.0,9.997,,3391.0
2017-10-25 16:00:00-06:00,0.0,0.0,,,79.58,79.58,15.26,0.09,1015.0,4.02,209.0,9.1,0.0,2.0,9.997,,3532.0
2017-10-25 17:00:00-06:00,0.0,0.0,,,81.26,81.26,20.01,0.1,1014.3,4.09,199.0,8.41,0.0,1.0,9.997,,2658.0
2017-10-25 18:00:00-06:00,0.0,0.0,,,78.77,78.77,20.76,0.11,1013.6,3.09,210.0,6.24,0.0,0.0,9.997,,744.0
2017-10-25 19:00:00-06:00,0.0,0.0,,,72.82,72.82,19.49,0.13,1013.6,1.61,143.0,3.21,0.0,0.0,9.997,,
2017-10-25 20:00:00-06:00,0.0,0.0,,,64.49,64.49,20.09,0.18,1014.2,2.19,244.0,4.08,0.0,0.0,9.997,,
2017-10-25 21:00:00-06:00,0.0,0.0,,,64.05,64.05,18.82,0.17,1014.2,3.22,40.0,5.46,0.0,0.0,9.997,,
2017-10-25 22:00:00-06:00,0.0,0.0,,,61.37,61.37,19.25,0.19,1014.2,2.34,33.0,6.05,0.0,0.0,9.997,,
2017-10-25 23:00:00-06:00,0.0,0.0,,,58.1,58.1,15.7,0.19,1014.5,2.81,59.0,5.49,0.0,0.0,9.997,,
2017-10-26 00:00:00-06:00,0.0,0.0,,,57.44,57.44,15.49,0.19,1014.3,2.88,67.0,6.17,0.0,0.0,9.997,,
2017-10-26 01:00:00-06:00,0.0,0.0,,,60.54,60.54,15.91,0.17,1014.2,4.89,51.0,10.14,0.0,0.0,9.997,,
2017-10-26 02:00:00-06:00,0.0,0.0,,,58.49,58.49,17.3,0.2,1014.4,4.69,64.0,8.22,0.0,0.0,9.997,,
2017-10-26 03:00:00-06:00,0.0,0.0,,,57.07,57.07,15.54,0.19,1014.3,2.65,40.0,7.75,0.0,0.0,9.997,,
2017-10-26 04:00:00-06:00,0.0,0.0,,,53.33,53.33,17.57,0.24,,2.88,42.0,7.25,0.0,0.0,9.997,,
2017-10-26 05:00:00-06:00,0.0,0.0,,,55.31,55.31,18.24,0.23,1014.3,4.41,32.0,8.47,0.0,0.0,9.997,,
2017-10-26 06:00:00-06:00,0.0,0.0,,,53.64,53.64,17.48,0.24,1014.7,4.9,52.0,7.93,0.0,0.0,9.997,,
2017-10-26 07:00:00-06:00,0.0,0.0,,,51.63,51.63,17.8,0.26,1015.3,4.17,41.0,8.43,0.0,0.0,9.997,,
2017-10-26 08:00:00-06:00,0.0,0.0,,,50.71,50.71,17.23,0.26,1016.2,3.83,25.0,6.57,0.0,0.0,9.997,,16.0
2017-10-26 09:00:00-06:00,0.0,0.0,,,53.82,53.82,18.25,0.24,1016.8,2.16,49.0,6.14,0.0,0.0,9.997,,627.0
2017-10-26 10:00:00-06:00,0.0,0.0,,,57.33,57.33,18.78,0.22,,2.66,8.0,3.51,0.0,1.0,9.997,,2286.0
2017-10-26 11:00:00-06:00,0.0,0.0,,,62.74,62.74,21.11,0.2,1017.0,1.65,154.0,5.35,0.0,3.0,9.997,,3770.0
2017-10-26 12:00:00-06:00,0.0,0.0,,,66.6,66.6,19.98,0.17,1015.5,3.22,191.0,7.48,0.0,4.0,9.997,,4648.0
2017-10-26 13:00:00-06:00,0.0,0.0,,,70.7,70.7,19.37,0.14,1014.4,3.88,234.0,9.68,0.0,4.0,9.997,,5108.0
2017-10-26 14:00:00-06:00,0.0,0.0,,,73.57,73.57,19.69,0.13,1013.5,6.64,242.0,11.08,0.0,4.0,9.997,,4932.0
2017-10-26 15:00:00-06:00,0.0,0.0,,,76.15,76.15,19.86,0.12,1012.4,6.92,212.0,13.34,0.0,3.0,9.997,,4399.0
2017-10-26 16:00:00-06:00,0.0,0.0,,,79.26,79.26,21.78,0.12,1011.8,7.59,167.0,14.56,0.0,2.0,9.997,,3517.0
2017-10-26 17:00:00-06:00,0.0,0.0,,,79.12,79.12,21.7,0.12,1012.4,10.45,342.0,15.79,0.0,1.0,9.997,,2686.0
2017-10-26 18:00:00-06:00,0.0,0.0,,,77.51,77.51,24.77,0.14,1012.7,7.98,334.0,19.09,0.0,0.0,9.997,,756.0
2017-10-26 19:00:00-06:00,0.0,0.0,,,74.21,74.21,26.49,0.17,1013.3,12.2,15.0,20.14,0.0,0.0,9.997,,
2017-10-26 20:00:00-06:00,0.0,0.0,,,72.05,72.05,28.57,0.2,1014.2,12.51,20.0,20.43,0.0,0.0,9.997,,
2017-10-26 21:00:00-06:00,0.0,0.0,,,69.88,69.88,30.18,0.23,1014.3,10.98,14.0,11.9,0.0,0.0,9.997,,
2017-10-26 22:00:00-06:00,0.0,0.0,,,68.75,68.75,31.39,0.25,1015.2,10.92,18.0,17.64,0.0,0.0,9.997,,
2017-10-26 23:00:00-06:00,0.0,0.0,,,67.2,67.2,31.77,0.27,1015.9,10.81,28.0,11.8,0.0,0.0,9.997,,
2017-10-27 00:00:00-06:00,0.0,0.0,,,64.83,64.83,31.32,0.28,1016.5,10.49,44.0,13.19,0.0,0.0,9.997,,
2017-10-27 01:00:00-06:00,0.0,0.0,,,64.15,64.15,31.65,0.29,,12.11,13.0,14.1,0.0,0.0,9.997,,
2017-10-27 02:00:00-06:00,0.0,0.0,,,61.54,61.54,31.91,0.33,1017.0,10.12,15.0,14.82,0.0,0.0,9.997,,
2017-10-27 03:00:00-06:00,0.0,0.0,,,61.86,61.86,31.73,0.32,,6.8,33.0,19.53,0.0,0.0,9.997,,
2017-10-27 04:00:00-06:00,0.0,0.0,,,60.34,60.34,31.59,0.34,,6.11,24.0,9.6,0.0,0.0,9.997,,
2017-10-27 05:00:00-06:00,0.0,0.0,,,59.91,59.91,29.5,0.31,,5.48,17.0,9.43,0.0,0.0,9.997,,
2017-10-27 06:00:00-06:00,0.0,0.0,,,55.76,55.76,30.82,0.38,,5.82,38.0,15.5,0.0,0.0,9.997,,
2017-10-27 07:00:00-06:00,0.0,0.0,,,57.45,57.45,31.11,0.37,1017.5,5.84,41.0,10.41,0.0,0.0,9.997,,
2017-10-27 08:00:00-06:00,0.0,0.0,,,55.11,55.11,31.0,0.4,1018.6,5.94,341.0,10.54,0.0,0.0,9.997,,12.0
2017-10-27 09:00:00-06:00,0.0,0.0,,,57.67,57.67,30.24,0.35,1019.5,7.17,59.0,12.46,0.0,0.0,9.997,,592.0
2017-10-27 10:00:00-06:00,0.0,0.0,,,61.28,61.28,31.49,0.32,1019.7,6.57,63.0,13.1,0.0,1.0,9.997,,2164.0
2017-10-27 11:00:00-06:00,0.0,0.0,,,65.03,65.03,31.31,0.28,1019.3,5.35,82.0,16.49,0.0,3.0,9.997,,3690.0
2017-10-27 12:00:00-06:00,0.0,0.0,,,68.4,68.4,32.0,0.26,,5.37,222.0,10.47,0.0,4.0,9.997,,4665.0
2017-10-27 13:00:00-06:00,0.0,0.0,,,71.87,71.87,31.91,0.23,1017.9,7.76,248.0,11.67,0.0,4.0,9.997,,5092.0
2017-10-27 14:00:00-06:00,0.0,0.0,,,73.26,73.26,30.58,0.21,1016.8,8.64,265.0,11.96,0.0,4.0,9.997,,4952.0
2017-10-27 15:00:00-06:00,0.0,0.0,,,74.98,74.98,27.96,0.18,1015.6,6.97,233.0,12.13,0.0,3.0,9.997,,4497.0
2017-10-27 16:00:00-06:00,0.0,0.0,,,75.81,75.81,27.57,0.17,1014.6,6.93,252.0,13.35,0.0,2.0,9.997,,3337.0
2017-10-27 17:00:00-06:00,0.0,0.0,,,77.16,77.16,23.14,0.13,1013.9,8.62,333.0,13.62,0.0,1.0,9.997,,2218.0
2017-10-27 18:00:00-06:00,0.0,0.0,,,76.06,76.06,13.22,0.09,1013.6,9.57,1.0,14.58,0.0,0.0,9.997,,668.0
2017-10-27 19:00:00-06:00,0.0,0.0,,,72.76,72.76,12.06,0.1,1014.1,9.36,17.0,14.22,0.0,0.0,9.997,,
2017-10-27 20:00:00-06:00,0.0,0.0,,,69.28,69.28,15.15,0.12,1014.5,9.05,36.0,14.02,0.0,0.0,9.997,,
2017-10-27 21:00:00-06:00,0.0,0.0,,,69.28,69.28,19.1,0.15,1014.4,3.88,77.0,12.38,0.0,0.0,9.997,,
2017-10-27 22:00:00-06:00,0.0,0.0,,,66.34,66.34,19.8,0.17,1014.7,6.7,16.0,13.0,0.0,0.0,9.997,,
2017-10-27 23:00:00-06:00,0.0,0.0,,,63.86,63.86,20.55,0.19,,9.43,22.0,18.22,0.0,0.0,9.997,,
2017-10-28 00:00:00-06:00,0.0,0.0,,,64.04,64.04,23.02,0.21,,10.47,25.0,13.56,0.0,0.0,9.997,,
2017-10-28 01:00:00-06:00,0.0,0.0,,,65.37,65.37,23.36,0.2,,9.29,24.0,12.93,0.0,0.0,9.997,,
2017-10-28 02:00:00-06:00,0.0,0.0,,,63.09,63.09,23.17,0.22,1015.6,7.16,17.0,14.66,0.0,0.0,9.997,,
2017-10-28 03:00:00-06:00,0.0,0.0,,,61.69,61.69,23.13,0.23,,6.87,12.0,15.75,0.0,0.0,9.997,,
2017-10-28 04:00:00-06:00,0.0,0.0,,,61.49,61.49,22.85,0.23,1016.1,5.39,17.0,18.15,0.0,0.0,9.997,,
2017-10-28 05:00:00-06:00,0.0,0.0,,,56.72,56.72,22.61,0.26,,5.45,21.0,13.93,0.0,0.0,9.997,,
2017-10-28 06:00:00-06:00,0.0,0.0,,,57.84,57.84,24.34,0.27,,6.08,13.0,16.24,0.0,0.0,9.997,,
2017-10-28 07:00:00-06:00,0.0,0.0,,,57.63,57.63,25.04,0.28,,6.6,28.0,12.27,0.0,0.0,9.997,,
2017-10-28 08:00:00-06:00,0.0,0.0,,,55.41,55.41,26.2,0.32,1017.2,8.01,27.0,17.62,0.0,0.0,9.997,,9.0
2017-10-28 09:00:00-06:00,0.0,0.0,,,58.14,58.14,27.96,0.31,1017.7,4.94,80.0,13.24,0.0,0.0,9.997,,570.0
2017-10-28 10:00:00-06:00,0.0,0.0,,,61.48,61.48,28.83,0.29,1018.1,3.91,66.0,14.05,0.0,1.0,9.997,,2131.0
2017-10-28 11:00:00-06:00,0.0,0.0,,,66.18,66.18,28.24,0.24,1018.0,3.86,82.0,19.59,0.0,2.0,9.997,,3585.0
2017-10-28 12:00:00-06:00,0.0,0.0,,,69.73,69.73,29.4,0.22,,4.81,102.0,11.49,0.0,4.0,9.997,,4508.0
2017-10-28 13:00:00-06:00,0.0,0.0,,,72.52,72.52,30.23,0.21,1016.6,6.2,61.0,22.27,0.0,4.0,9.997,,5045.0
2017-10-28 14:00:00-06:00,0.0,0.0,,,75.64,75.64,30.81,0.19,1015.1,10.34,30.0,22.37,0.0,4.0,9.997,,4819.0
2017-10-28 15:00:00-06:00,0.0,0.0,,,77.79,77.79,30.97,0.18,1014.0,6.22,4.0,17.08,0.0,3.0,9.997,,4398.0
2017-10-28 16:00:00-06:00,0.0,0.0,,,78.34,78.34,31.24,0.18,1013.3,8.3,347.0,14.31,0.0,2.0,9.997,,3413.0
2017-10-28 17:00:00-06:00,0.0,0.0,,,78.71,78.71,31.72,0.18,1012.8,8.09,3.0,12.28,0.0,1.0,9.997,,2584.0
2017-10-28 18:00:00-06:00,0.0,0.0,,,76.61,76.61,31.8,0.19,1012.6,8.79,355.0,14.05,0.0,0.0,9.997,,608.0
2017-10-28 19:00:00-06:00,0.0,0.0,,,73.03,73.03,30.31,0.21,1012.8,7.84,4.0,10.47,0.0,0.0,9.997,,
2017-10-28 20:00:00-06:00,0.0,0.0,,,69.81,69.81,30.82,0.23,1013.6,6.51,350.0,9.97,0.0,0.0,9.997,,
2017-10-28 21:00:00-06:00,0.0,0.0,,,67.89,67.89,30.94,0.25,1013.6,9.28,13.0,11.01,0.0,0.0,9.997,,
2017-10-28 22:00:00-06:00,0.0,0.0,,,65.49,65.49,31.45,0.28,,6.25,25.0,11.24,0.0,0.0,9.997,,
2017-10-28 23:00:00-06:00,0.0,0.0,,,63.95,63.95,31.11,0.29,1014.4,6.49,11.0,11.3,0.0,0.0,9.997,,
2017-10-29 00:00:00-06:00,0.0,0.0,,,60.22,60.22,30.49,0.32,,6.19,51.0,14.68,0.0,0.0,9.997,,
2017-10-29 01:00:00-06:00,0.0,0.0,,,57.99,57.99,30.63,0.35,,3.34,21.0,7.06,0.0,0.0,9.997,,
2017-10-29 02:00:00-06:00,0.0,0.0,,,58.17,58.17,29.61,0.34,1014.9,4.3,52.0,7.29,0.0,0.0,9.997,,
2017-10-29 03:00:00-06:00,0.0,0.0,,,55.93,55.93,29.68,0.36,1014.8,3.88,48.0,5.89,0.0,0.0,9.997,,
2017-10-29 04:00:00-06:00,0.0,0.0,,,56.57,56.57,30.35,0.37,,4.19,39.0,8.24,0.0,0.0,9.997,,
2017-10-29 05:00:00-06:00,0.0,0.0,,,55.05,55.05,29.33,0.37,1014.5,5.29,40.0,7.68,0.0,0.0,9.997,,
2017-10-29 06:00:00-06:00,0.0,0.0,,,53.94,53.94,28.85,0.38,,3.79,64.0,7.68,0.0,0.0,9.997,,
2017-10-29 07:00:00-06:00,0.0,0.0,,,55.15,55.15,29.32,0.37,1015.0,3.13,31.0,13.92,0.0,0.0,9.997,,
2017-10-29 08:00:00-06:00,0.0,0.0,,,51.15,51.15,28.58,0.42,1015.7,3.13,58.0,7.18,0.0,0.0,9.997,,6.0
2017-10-29 09:00:00-06:00,0.0,0.0,,,54.25,54.25,30.49,0.4,1016.2,2.07,27.0,13.64,0.0,0.0,9.997,,574.0
2017-10-29 10:00:00-06:00,0.0,0.0,,,59.91,59.91,29.32,0.31,1016.0,4.02,48.0,5.21,0.0,1.0,9.997,,2112.0
2017-10-29 11:00:00-06:00,0.0,0.0,,,64.49,64.49,30.68,0.28,1015.6,4.04,41.0,4.14,0.0,2.0,9.997,,3587.0
2017-10-29 12:00:00-06:00,0.0,0.0,,,67.49,67.49,29.9,0.24,1014.9,3.62,193.0,7.87,0.0,4.0,9.997,,4534.0
2017-10-29 13:00:00-06:00,0.0,0.0,,,70.99,70.99,29.4,0.21,1013.5,4.48,242.0,7.57,0.0,4.0,9.997,,4940.0
2017-10-29 14:00:00-06:00,0.0,0.0,,,73.68,73.68,30.41,0.2,,3.36,230.0,8.29,0.0,4.0,9.997,,4799.0
2017-10-29 15:00:00-06:00,0.0,0.0,,,77.43,77.43,28.83,0.17,,3.8,229.0,7.88,0.0,3.0,9.997,,4288.0
2017-10-29 16:00:00-06:00,0.0,0.0,,,78.38,78.38,30.33,0.17,1009.6,4.29,222.0,7.91,0.0,2.0,9.997,,3406.0
2017-10-29 17:00:00-06:00,0.0,0.0,,,78.95,78.95,29.57,0.16,1009.2,3.53,195.0,8.36,0.0,1.0,9.997,,2529.0
2017-10-29 18:00:00-06:00,0.0,0.0,,,76.16,76.16,29.98,0.18,1008.8,2.99,199.0,6.83,0.0,0.0,9.997,,561.0
2017-10-29 19:00:00-06:00,0.0,0.0,,,71.85,71.85,27.84,0.19,1009.1,2.44,81.0,3.1,0.0,0.0,9.997,,
2017-10-29 20:00:00-06:00,0.0,0.0,,,66.73,66.73,28.74,0.24,1009.7,2.86,18.0,2.86,0.0,0.0,9.997,,
2017-10-29 21:00:00-06:00,0.0,0.0,,,64.11,64.11,27.45,0.25,,3.3,10.0,3.4,0.0,0.0,9.997,,
2017-10-29 22:00:00-06:00,0.0,0.0,,,61.47,61.47,29.48,0.3,1009.9,3.04,37.0,4.53,0.0,0.0,9.997,,
2017-10-29 23:00:00-06:00,0.0,0.0,,,59.2,59.2,29.46,0.32,1009.8,2.43,109.0,4.31,0.0,0.0,9.997,,
2017-10-30 00:00:00-06:00,0.0,0.0,,,55.24,55.24,28.63,0.36,,3.95,13.0,6.28,0.0,0.0,9.997,,
2017-10-30 01:00:00-06:00,0.0,0.0,,,56.16,56.16,28.49,0.34,,6.3,10.0,6.3,0.0,0.0,9.997,,
2017-10-30 02:00:00-06:00,0.0,0.0,,,58.01,58.01,28.08,0.32,1009.4,5.1,102.0,7.92,0.0,0.0,9.997,,
2017-10-30 03:00:00-06:00,0.0,0.0,,,57.77,57.77,28.8,0.33,1009.4,2.82,21.0,6.65,0.0,0.0,9.997,,
2017-10-30 04:00:00-06:00,0.0,0.0,,,56.44,56.44,28.62,0.34,1009.2,3.53,35.0,6.25,0.0,0.0,9.997,,
2017-10-30 05:00:00-06:00,0.0,0.0,,,57.44,57.44,28.56,0.33,1009.0,4.54,11.0,5.45,0.0,0.0,9.997,,
2017-10-30 06:00:00-06:00,0.0,0.0,,,56.81,56.81,28.52,0.34,1009.1,3.01,31.0,3.01,0.0,0.0,9.997,,
2017-10-30 07:00:00-06:00,0.0,0.0,,,54.58,54.58,28.54,0.37,1009.6,3.37,50.0,5.55,0.0,0.0,9.997,,
2017-10-30 08:00:00-06:00,0.0,0.0,,,55.61,55.61,29.0,0.36,1010.0,2.38,21.0,4.9,0.0,0.0,9.997,,6.0
2017-10-30 09:00:00-06:00,0.0,0.0,,,56.25,56.25,29.05,0.35,1010.3,5.2,14.0,5.2,0.0,0.0,9.997,,407.0
2017-10-30 10:00:00-06:00,0.0,0.0,,,58.63,58.63,29.57,0.33,,2.85,39.0,5.35,0.0,1.0,9.997,,1823.0
2017-10-30 11:00:00-06:00,0.0,0.0,,,64.08,64.08,31.48,0.29,1010.4,2.36,173.0,5.67,0.0,2.0,9.997,,2803.0
2017-10-30 12:00:00-06:00,0.0,0.0,,,66.82,66.82,31.33,0.27,1009.6,2.56,217.0,5.24,0.0,4.0,9.997,,4455.0
2017-10-30 13:00:00-06:00,0.0,0.0,,,70.66,70.66,31.37,0.23,1008.7,3.35,239.0,5.56,0.0,4.0,9.997,,2704.0
2017-10-30 14:00:00-06:00,0.0,0.0,,,70.48,70.48,30.17,0.22,,3.8,229.0,6.98,0.0,4.0,9.997,,4099.0
2017-10-30 15:00:00-06:00,0.0,0.0,,,74.38,74.38,29.52,0.19,1006.3,3.87,229.0,7.24,0.0,3.0,9.997,,2065.0
